Position_X,Position_Y,Position_Z,Unit,Category,Collection,TimePointID,TrackID,ID
320.37,174.93,33.53,um,Surface,Position,9,4000000025,362
319.02,173.9,33.26,um,Surface,Position,10,4000000025,408
317.35,173.21,32.93,um,Surface,Position,11,4000000025,456
315.23,172.43,32.4,um,Surface,Position,12,4000000025,505
312.33,171.06,32.67,um,Surface,Position,13,4000000025,557
310.13,171.12,33.21,um,Surface,Position,14,4000000025,608
308.84,171.63,33.77,um,Surface,Position,15,4000000025,659
308.07,172.67,33.92,um,Surface,Position,16,4000000025,712
308.36,174.07,33.78,um,Surface,Position,17,4000000025,766
307.93,175.24,33.37,um,Surface,Position,18,4000000025,819
308.03,175.74,32.91,um,Surface,Position,19,4000000025,874
307.96,176.09,33.01,um,Surface,Position,20,4000000025,931
307.27,174.79,33.98,um,Surface,Position,21,4000000025,986
306.92,173.35,35.06,um,Surface,Position,22,4000000025,1041
307.48,172.04,34.56,um,Surface,Position,23,4000000025,1097
309.61,171.2,33.45,um,Surface,Position,24,4000000025,1155
312.03,171.65,33.36,um,Surface,Position,25,4000000025,1213
314.69,172.2,33.46,um,Surface,Position,26,4000000025,1272
317.78,172.84,33.88,um,Surface,Position,27,4000000025,1332
319.2,173.69,33.11,um,Surface,Position,28,4000000025,1389
320.75,173.15,33.42,um,Surface,Position,29,4000000025,1450
320.77,172.14,33.44,um,Surface,Position,30,4000000025,1516
319.82,171.37,33,um,Surface,Position,31,4000000025,1579
318.61,170.54,32.64,um,Surface,Position,32,4000000025,1646
316.41,169.94,32.45,um,Surface,Position,33,4000000025,1712
315.2,168.74,31.51,um,Surface,Position,34,4000000025,1774
315.4,166.47,31.44,um,Surface,Position,35,4000000025,1837
316,165.09,31.06,um,Surface,Position,36,4000000025,1899
315.53,163.53,30.68,um,Surface,Position,37,4000000025,1955
313.87,161.93,30.23,um,Surface,Position,38,4000000025,2013
314.03,161.58,29.26,um,Surface,Position,39,4000000025,2072
313.89,162.19,28.47,um,Surface,Position,40,4000000025,2129
313.36,162.65,27.86,um,Surface,Position,41,4000000025,2192
313.05,161.85,27.99,um,Surface,Position,42,4000000025,2258
314.99,161.37,29.62,um,Surface,Position,43,4000000025,2322
316.59,159.67,31.31,um,Surface,Position,44,4000000025,2390
312.96,153.58,39.88,um,Surface,Position,45,4000000025,2453
313.18,155.1,39.95,um,Surface,Position,46,4000000025,2516
312.28,155.97,38.96,um,Surface,Position,47,4000000025,2579
311.52,155.66,39.21,um,Surface,Position,48,4000000025,2645
313.07,154.2,31.07,um,Surface,Position,49,4000000025,2710
312.38,150.33,30.12,um,Surface,Position,50,4000000025,2775
65.71,185.22,44.01,um,Surface,Position,1,4000000026,26
64.63,184.16,44.11,um,Surface,Position,2,4000000026,64
64.24,183.96,44.29,um,Surface,Position,3,4000000026,104
64.08,183.78,43.91,um,Surface,Position,4,4000000026,145
63.86,183.39,43.08,um,Surface,Position,5,4000000026,186
66.92,181.45,39.75,um,Surface,Position,6,4000000026,224
65.98,181.24,38.77,um,Surface,Position,7,4000000026,265
65.16,181.05,37.67,um,Surface,Position,8,4000000026,306
65.08,180.81,37.04,um,Surface,Position,9,4000000026,352
65.28,180.12,37.69,um,Surface,Position,10,4000000026,402
64.25,182.46,41.77,um,Surface,Position,11,4000000026,455
63.69,182.05,42.06,um,Surface,Position,12,4000000026,506
64.6,187.65,36.24,um,Surface,Position,13,4000000026,543
65.84,188.82,37.35,um,Surface,Position,14,4000000026,599
65.35,189.52,37.93,um,Surface,Position,15,4000000026,648
64.86,190.5,37.2,um,Surface,Position,16,4000000026,705
64.64,190.89,36.41,um,Surface,Position,17,4000000026,761
65.82,190.86,37.18,um,Surface,Position,18,4000000026,816
65.91,190.49,36.76,um,Surface,Position,19,4000000026,871
65.48,190.33,37.6,um,Surface,Position,20,4000000026,927
65.97,190.2,38.59,um,Surface,Position,21,4000000026,984
67.37,190.69,38.64,um,Surface,Position,22,4000000026,1038
64.73,182.55,43.77,um,Surface,Position,23,4000000026,1098
65.5,180.33,50.22,um,Surface,Position,24,4000000026,1169
64.03,178.87,52.91,um,Surface,Position,25,4000000026,1229
62.13,179.86,47.53,um,Surface,Position,26,4000000026,1274
63.08,180.55,46.97,um,Surface,Position,27,4000000026,1328
64.68,182.26,46.09,um,Surface,Position,28,4000000026,1390
66.3,181.11,45.28,um,Surface,Position,29,4000000026,1451
67,181.87,45.06,um,Surface,Position,30,4000000026,1517
68.58,183.93,43.74,um,Surface,Position,31,4000000026,1588
69.46,183.98,42.94,um,Surface,Position,32,4000000026,1654
69.32,184.31,43.06,um,Surface,Position,33,4000000026,1718
70.53,184.03,43.38,um,Surface,Position,34,4000000026,1781
70.01,183.79,35.59,um,Surface,Position,35,4000000026,1820
69.19,182.34,36.82,um,Surface,Position,36,4000000026,1882
69.15,177.46,47.59,um,Surface,Position,37,4000000026,1970
68.39,177.16,49.16,um,Surface,Position,38,4000000026,2030
68.77,177.15,50.06,um,Surface,Position,39,4000000026,2091
68.58,178,49.6,um,Surface,Position,40,4000000026,2153
69.59,179.5,47.14,um,Surface,Position,41,4000000026,2211
72.03,181.18,36.59,um,Surface,Position,42,4000000026,2257
74.22,181.01,36.07,um,Surface,Position,43,4000000026,2318
75.49,179.51,36.69,um,Surface,Position,44,4000000026,2384
76.88,178.36,37.57,um,Surface,Position,45,4000000026,2450
75.1,178.58,36.94,um,Surface,Position,46,4000000026,2512
74.9,178.5,36.46,um,Surface,Position,47,4000000026,2577
77.99,177.5,37.77,um,Surface,Position,48,4000000026,2641
76.51,178.31,36.55,um,Surface,Position,49,4000000026,2709
77.18,177.48,38.32,um,Surface,Position,50,4000000026,2771
75.97,177.65,38.76,um,Surface,Position,51,4000000026,2836
74.54,178.1,39.66,um,Surface,Position,52,4000000026,2901
73.92,178.52,43.42,um,Surface,Position,53,4000000026,2967
71.53,176.59,44.85,um,Surface,Position,54,4000000026,3027
80,177.73,39.95,um,Surface,Position,55,4000000026,3089
80,177.72,42.61,um,Surface,Position,56,4000000026,3155
80.29,176.99,42.42,um,Surface,Position,57,4000000026,3217
81.22,176.5,41.2,um,Surface,Position,58,4000000026,3280
243.4,312.86,49.32,um,Surface,Position,1,4000000027,27
244.55,312.7,49.37,um,Surface,Position,2,4000000027,66
245.61,313.08,48.96,um,Surface,Position,3,4000000027,106
242.64,313.75,48.21,um,Surface,Position,4,4000000027,146
243.47,313.56,46.45,um,Surface,Position,5,4000000027,188
244.51,313.45,45.68,um,Surface,Position,6,4000000027,231
246.13,312.69,45.63,um,Surface,Position,7,4000000027,274
245.04,311.96,44.69,um,Surface,Position,8,4000000027,318
244.29,311.35,44.48,um,Surface,Position,9,4000000027,366
244.77,311.94,45.67,um,Surface,Position,10,4000000027,413
245.41,311.66,46.64,um,Surface,Position,11,4000000027,462
243.03,312.35,46.75,um,Surface,Position,12,4000000027,512
242.14,313.25,48.33,um,Surface,Position,13,4000000027,563
243.16,312.38,47.42,um,Surface,Position,14,4000000027,616
244.95,311.15,45.13,um,Surface,Position,15,4000000027,666
245.55,309.12,43.3,um,Surface,Position,16,4000000027,718
246.1,307.16,42.02,um,Surface,Position,17,4000000027,774
246.36,306.06,41.66,um,Surface,Position,18,4000000027,827
245.2,305.89,41.15,um,Surface,Position,19,4000000027,881
244.82,306.34,41.78,um,Surface,Position,20,4000000027,940
244.4,308.03,42.43,um,Surface,Position,21,4000000027,995
244.54,307,42.11,um,Surface,Position,22,4000000027,1048
245.22,305.3,41.54,um,Surface,Position,23,4000000027,1104
245.45,303.23,40.62,um,Surface,Position,24,4000000027,1160
245.8,301.45,40.33,um,Surface,Position,25,4000000027,1218
244.52,300.97,40.52,um,Surface,Position,26,4000000027,1277
243.93,300.31,41.31,um,Surface,Position,27,4000000027,1338
244.38,301.09,41.4,um,Surface,Position,28,4000000027,1397
243.65,300.68,42.25,um,Surface,Position,29,4000000027,1464
242.63,298.69,42.47,um,Surface,Position,30,4000000027,1531
240.83,297.58,42.15,um,Surface,Position,31,4000000027,1597
237.92,297.76,41.69,um,Surface,Position,32,4000000027,1660
234.25,295.7,41.82,um,Surface,Position,33,4000000027,1728
234.29,294.62,41.31,um,Surface,Position,34,4000000027,1789
236.94,294.93,41.06,um,Surface,Position,35,4000000027,1851
238.18,296.91,40,um,Surface,Position,36,4000000027,1909
236.21,296.55,39.69,um,Surface,Position,37,4000000027,1966
233.32,295.4,41.03,um,Surface,Position,38,4000000027,2026
228.5,292.98,41.66,um,Surface,Position,39,4000000027,2090
225.83,291.55,41.41,um,Surface,Position,40,4000000027,2150
224.85,290.33,39.5,um,Surface,Position,41,4000000027,2208
223.35,288.6,38.25,um,Surface,Position,42,4000000027,2270
221.01,286.2,38.04,um,Surface,Position,43,4000000027,2332
219.29,284.64,38.67,um,Surface,Position,44,4000000027,2400
220.47,285.77,39.18,um,Surface,Position,45,4000000027,2465
221.97,288.23,38.48,um,Surface,Position,46,4000000027,2525
222.62,287.64,37.87,um,Surface,Position,47,4000000027,2588
220.93,285.4,38.18,um,Surface,Position,48,4000000027,2652
219.65,283.62,38.89,um,Surface,Position,49,4000000027,2717
212.13,336.35,39.98,um,Surface,Position,1,4000000028,28
212.17,337.99,40.12,um,Surface,Position,2,4000000028,65
212.32,338.77,40.42,um,Surface,Position,3,4000000028,105
210.79,338.62,40.06,um,Surface,Position,4,4000000028,144
210.24,336.26,40.64,um,Surface,Position,5,4000000028,187
208.82,335.56,41.61,um,Surface,Position,6,4000000028,230
206.6,335.03,42.77,um,Surface,Position,7,4000000028,275
205.21,334.47,43.78,um,Surface,Position,8,4000000028,319
204.37,334.44,43.77,um,Surface,Position,9,4000000028,367
204.78,335.27,43.86,um,Surface,Position,10,4000000028,412
205.08,335.46,42.1,um,Surface,Position,11,4000000028,458
203.76,335.65,40.86,um,Surface,Position,12,4000000028,508
202.85,335.44,41.74,um,Surface,Position,13,4000000028,559
201.67,334.67,42.92,um,Surface,Position,14,4000000028,611
200.72,335.64,43.1,um,Surface,Position,15,4000000028,663
199.84,335.91,42.53,um,Surface,Position,16,4000000028,716
199.45,336.87,41.9,um,Surface,Position,17,4000000028,768
198.32,338.73,40.81,um,Surface,Position,18,4000000028,823
196.9,338.94,40.01,um,Surface,Position,19,4000000028,879
195.43,339.84,39.55,um,Surface,Position,20,4000000028,933
196.8,340.24,39.77,um,Surface,Position,21,4000000028,989
196.91,340.12,40.39,um,Surface,Position,22,4000000028,1045
195.6,340.11,40.52,um,Surface,Position,23,4000000028,1106
194.17,339.49,41.56,um,Surface,Position,24,4000000028,1164
193.5,339.34,41.95,um,Surface,Position,25,4000000028,1221
192.37,339.05,40.53,um,Surface,Position,26,4000000028,1278
191.17,340.05,40.58,um,Surface,Position,27,4000000028,1335
190.95,340.82,41.06,um,Surface,Position,28,4000000028,1398
192.21,341.38,41.77,um,Surface,Position,29,4000000028,1460
192.44,340.9,41.35,um,Surface,Position,30,4000000028,1528
191.84,339.83,42.55,um,Surface,Position,31,4000000028,1593
191.31,339.74,42.47,um,Surface,Position,32,4000000028,1658
191.61,339.88,42.36,um,Surface,Position,33,4000000028,1725
190.77,340.43,42.18,um,Surface,Position,34,4000000028,1790
187.03,347.03,38.91,um,Surface,Position,35,4000000028,1838
240.47,349,46.7,um,Surface,Position,1,4000000029,29
240.82,349.07,46.25,um,Surface,Position,2,4000000029,67
242.44,350.11,46.98,um,Surface,Position,3,4000000029,107
242.84,350.57,46.94,um,Surface,Position,4,4000000029,147
242.31,351.3,46.94,um,Surface,Position,5,4000000029,189
241.86,352.56,46.27,um,Surface,Position,6,4000000029,232
242.28,354.39,44.98,um,Surface,Position,7,4000000029,276
243.29,354.32,43.87,um,Surface,Position,8,4000000029,320
245.33,353.08,42.96,um,Surface,Position,9,4000000029,368
247.14,350.83,41.68,um,Surface,Position,10,4000000029,414
248.71,348.86,40.54,um,Surface,Position,11,4000000029,461
250.2,348.93,40.37,um,Surface,Position,12,4000000029,511
251.55,348.41,40.5,um,Surface,Position,13,4000000029,561
254.53,346.69,40.77,um,Surface,Position,14,4000000029,612
256.13,345.3,41.07,um,Surface,Position,15,4000000029,662
256.93,343.6,39.8,um,Surface,Position,16,4000000029,713
257.39,342.16,38.97,um,Surface,Position,17,4000000029,769
257.73,340.64,38.46,um,Surface,Position,18,4000000029,824
257.3,338.67,37.99,um,Surface,Position,19,4000000029,878
256.54,337.2,38.62,um,Surface,Position,20,4000000029,935
256.39,336.52,38.65,um,Surface,Position,21,4000000029,991
257.3,335.99,39,um,Surface,Position,22,4000000029,1047
257.94,335.26,39.5,um,Surface,Position,23,4000000029,1105
258.45,334.97,39.71,um,Surface,Position,24,4000000029,1163
258.87,334.68,40.64,um,Surface,Position,25,4000000029,1223
259.32,333.36,41.64,um,Surface,Position,26,4000000029,1283
260.7,333.1,42.04,um,Surface,Position,27,4000000029,1342
261.25,332.95,42.44,um,Surface,Position,28,4000000029,1402
261.9,332.3,42.37,um,Surface,Position,29,4000000029,1467
262.29,330.96,41.27,um,Surface,Position,30,4000000029,1526
263.78,329.48,41.51,um,Surface,Position,31,4000000029,1599
263.75,329.03,41.65,um,Surface,Position,32,4000000029,1665
262.97,329.04,42.19,um,Surface,Position,33,4000000029,1729
263.41,328.48,44.14,um,Surface,Position,34,4000000029,9934
263.01,328.59,44.34,um,Surface,Position,35,4000000029,1855
263.32,328.53,45.09,um,Surface,Position,36,4000000029,1915
262.84,327.74,45.77,um,Surface,Position,37,4000000029,1975
263.41,328.04,46.59,um,Surface,Position,38,4000000029,2033
265.36,329,47.16,um,Surface,Position,39,4000000029,2094
267.11,328.72,47.31,um,Surface,Position,40,4000000029,2156
268.86,328.91,46.43,um,Surface,Position,41,4000000029,9935
269.07,328.68,46.33,um,Surface,Position,42,4000000029,2279
268.69,328.13,44.64,um,Surface,Position,43,4000000029,2340
270,327.33,45.05,um,Surface,Position,44,4000000029,2404
270.95,327.02,44.93,um,Surface,Position,45,4000000029,2467
271.12,328.22,44.9,um,Surface,Position,46,4000000029,2532
273.44,329.29,45.07,um,Surface,Position,47,4000000029,2595
274.47,328.13,44.52,um,Surface,Position,48,4000000029,2661
276.6,326.92,44.38,um,Surface,Position,49,4000000029,2726
277.38,326.91,44.08,um,Surface,Position,50,4000000029,2791
279.51,328.75,43.69,um,Surface,Position,51,4000000029,2854
281.1,329.05,43.67,um,Surface,Position,52,4000000029,2919
283.34,327.54,44.43,um,Surface,Position,53,4000000029,2981
284.92,325.37,43.23,um,Surface,Position,54,4000000029,3036
285.32,324.72,42.4,um,Surface,Position,55,4000000029,3100
285.04,324.52,41.91,um,Surface,Position,56,4000000029,3161
286.25,324.01,42.2,um,Surface,Position,57,4000000029,3225
288.87,322.1,42.05,um,Surface,Position,58,4000000029,3286
290.52,320,42.03,um,Surface,Position,59,4000000029,3354
291.5,319.56,41.98,um,Surface,Position,60,4000000029,3414
294.52,320.43,42.51,um,Surface,Position,61,4000000029,3483
295.83,321.05,40.93,um,Surface,Position,62,4000000029,3539
297.09,321.9,40.5,um,Surface,Position,63,4000000029,3603
298.08,322.34,40.4,um,Surface,Position,64,4000000029,3669
300.15,323.21,40.09,um,Surface,Position,65,4000000029,3731
301.17,323.15,38.96,um,Surface,Position,66,4000000029,3791
299.8,323.08,38.14,um,Surface,Position,67,4000000029,3852
298.68,322.74,37.08,um,Surface,Position,68,4000000029,3911
296.44,323.66,35.44,um,Surface,Position,69,4000000029,3972
295.93,323.61,33.37,um,Surface,Position,70,4000000029,4032
295.85,323.66,32.46,um,Surface,Position,71,4000000029,4091
205.81,296.33,54.01,um,Surface,Position,1,4000000030,30
204.37,297.41,55.42,um,Surface,Position,2,4000000030,69
200.36,301.44,58.27,um,Surface,Position,3,4000000030,109
200.46,300.19,58.56,um,Surface,Position,4,4000000030,150
196.77,302.11,59.92,um,Surface,Position,5,4000000030,193
194.45,302.63,59.11,um,Surface,Position,6,4000000030,238
195.24,300.45,58.28,um,Surface,Position,7,4000000030,281
194.27,295.41,57.74,um,Surface,Position,8,4000000030,328
193.8,292.81,58.32,um,Surface,Position,9,4000000030,376
192.58,291.28,58.72,um,Surface,Position,10,4000000030,422
194.18,290.85,57.86,um,Surface,Position,11,4000000030,469
194.26,290.97,57.97,um,Surface,Position,12,4000000030,519
194.72,290.83,57.9,um,Surface,Position,13,4000000030,569
195.71,289.16,57.66,um,Surface,Position,14,4000000030,618
194.56,287.77,58.07,um,Surface,Position,15,4000000030,671
193.51,286.63,58.72,um,Surface,Position,16,4000000030,724
195.04,285.18,58.88,um,Surface,Position,17,4000000030,779
196.61,286.13,58.07,um,Surface,Position,18,4000000030,835
196.53,287.07,56.31,um,Surface,Position,19,4000000030,889
196.43,290.24,56.55,um,Surface,Position,20,4000000030,945
195.04,291,56.25,um,Surface,Position,21,4000000030,1000
193.84,293.8,54.33,um,Surface,Position,22,4000000030,1054
193.9,296.02,51.69,um,Surface,Position,23,4000000030,1112
194.53,297.29,50.76,um,Surface,Position,24,4000000030,1170
192.27,296.35,48.12,um,Surface,Position,25,4000000030,1226
190.96,294.22,47.26,um,Surface,Position,26,4000000030,1284
187.97,295.66,46.23,um,Surface,Position,27,4000000030,1341
187.11,296.44,46.08,um,Surface,Position,28,4000000030,1401
189.59,294.31,46.08,um,Surface,Position,29,4000000030,1466
193.24,298.82,47.79,um,Surface,Position,30,4000000030,1535
195.06,305.79,45.93,um,Surface,Position,31,4000000030,1598
8.86,174.41,51.3,um,Surface,Position,1,4000000031,31
8.76,172.82,50.43,um,Surface,Position,2,4000000031,68
9.35,170.08,50.85,um,Surface,Position,3,4000000031,108
10.11,166.48,50.31,um,Surface,Position,4,4000000031,148
11.28,162.39,50.7,um,Surface,Position,5,4000000031,190
12.75,157.3,50.19,um,Surface,Position,6,4000000031,233
15.41,151.97,50.7,um,Surface,Position,7,4000000031,277
18.28,149.37,49.91,um,Surface,Position,8,4000000031,324
19.44,150.75,50.02,um,Surface,Position,9,4000000031,373
19.93,151.65,49.36,um,Surface,Position,10,4000000031,417
19.48,153.12,48.4,um,Surface,Position,11,4000000031,463
18.9,152.84,47.08,um,Surface,Position,12,4000000031,514
20.69,152.3,46.11,um,Surface,Position,13,4000000031,564
21.96,151.85,45.55,um,Surface,Position,14,4000000031,615
22.35,151.02,45.56,um,Surface,Position,15,4000000031,667
23.62,150.03,44.56,um,Surface,Position,16,4000000031,720
23.71,150.01,42.66,um,Surface,Position,17,4000000031,772
23.57,150.86,42.36,um,Surface,Position,18,4000000031,826
24.55,152.2,41.32,um,Surface,Position,19,4000000031,877
24.23,152.31,40.47,um,Surface,Position,20,4000000031,934
23.07,153.7,38.3,um,Surface,Position,21,4000000031,988
23.07,154.39,36.81,um,Surface,Position,22,4000000031,1044
24.33,154.5,36.19,um,Surface,Position,23,4000000031,1102
25.99,156.21,34.48,um,Surface,Position,24,4000000031,1156
25.07,156.52,32.48,um,Surface,Position,25,4000000031,1211
23.1,157.13,29.33,um,Surface,Position,26,4000000031,1268
22.38,159.12,27.5,um,Surface,Position,27,4000000031,1325
22.89,159.47,26.76,um,Surface,Position,28,4000000031,1381
21.93,158.82,26.06,um,Surface,Position,29,4000000031,1443
20.31,159.31,24.78,um,Surface,Position,30,4000000031,1508
18.56,161.65,22.54,um,Surface,Position,31,4000000031,1568
18.97,162.33,19.9,um,Surface,Position,32,4000000031,1633
20.82,162.08,18.17,um,Surface,Position,33,4000000031,1696
20.95,162.06,16.39,um,Surface,Position,34,4000000031,1759
20.12,163.04,15.38,um,Surface,Position,35,4000000031,1822
18.29,166.63,14.64,um,Surface,Position,36,4000000031,1885
16.68,169.15,12.87,um,Surface,Position,37,4000000031,1940
17.36,170.36,11.62,um,Surface,Position,38,4000000031,1989
18.74,170.09,9.86,um,Surface,Position,39,4000000031,2046
19.33,170.8,7.96,um,Surface,Position,40,4000000031,2107
18.37,172.99,7.75,um,Surface,Position,41,4000000031,2168
18.65,173.8,7.05,um,Surface,Position,42,4000000031,2229
